issuerName,issuerTicker,txType,tradeValue,reportingGap,Description,pubDate,filingDate,txDate,value,gender,firstName,lastName,party,owner,chamber,price,filingURL,comment
Energy Transfer LP,ET:US,sell,1K–15K,4.0,Mark Green sold $8000 of Energy Transfer LP (ET:US) on 2023-06-26. He filed the trade after 4 days.,2023-06-30T13:05:02Z,2023-06-30,2023-06-26,,male,Mark,Green,republican,not-disclosed,house,,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2023/20023220.pdf,Subholding Of: Equitable Retirement Account
Energy Transfer LP,ET:US,sell,250K–500K,3.0,Mark Green sold $375000 of Energy Transfer LP (ET:US) on 2023-06-27. He filed the trade after 3 days.,2023-06-30T13:05:02Z,2023-06-30,2023-06-27,,male,Mark,Green,republican,not-disclosed,house,,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2023/20023220.pdf,Subholding Of: Equitable Retirement Account
Energy Transfer LP,ET:US,sell,250K–500K,3.0,Mark Green sold $375000 of Energy Transfer LP (ET:US) on 2023-06-27. He filed the trade after 3 days.,2023-06-30T13:05:02Z,2023-06-30,2023-06-27,,male,Mark,Green,republican,not-disclosed,house,,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2023/20023220.pdf,Subholding Of: Equitable Retirement Account
DISTRICT OF COLUMBIA,,buy,15K–50K,25.0,Don Beyer bought $32500 of DISTRICT OF COLUMBIA on 2023-06-06. He filed the trade after 25 days.,2023-07-03T13:05:01Z,2023-07-01,2023-06-06,,male,Donald,Beyer,democrat,joint,house,,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2023/20023129.pdf,"Subholding Of: Stocks, Bonds, \u0026 Mutual Funds Description: 25,000 units District of Columbia Government 5.00% 06/01/35"
UNION-ENDICOTT CENTRAL SCHOOL DISTRICT,,sell,1K–15K,1.0,Don Beyer sold $8000 of UNION-ENDICOTT CENTRAL SCHOOL DISTRICT on 2023-06-30. He filed the trade after 1 days.,2023-07-03T13:05:01Z,2023-07-01,2023-06-30,,male,Donald,Beyer,democrat,joint,house,,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2023/20023129.pdf,"Subholding Of: Stocks, Bonds, \u0026 Mutual Funds Description: Bond reached maturity"
VIRGINIA COLLEGE BUILDING AUTHORITY,,sell,15K–50K,25.0,Don Beyer sold $32500 of VIRGINIA COLLEGE BUILDING AUTHORITY on 2023-06-06. He filed the trade after 25 days.,2023-07-03T13:05:01Z,2023-07-01,2023-06-06,,male,Donald,Beyer,democrat,joint,house,,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2023/20023129.pdf,"Subholding Of: Stocks, Bonds, \u0026 Mutual Funds Description: tender cash receipt, Virginia College Building 4.00% 02/01/33"
Baidu Inc,BIDU:US,sell,1K–15K,13.0,Dwight Evans sold $8000 of Baidu Inc (BIDU:US) on 2023-06-22. He filed the trade after 13 days.,2023-07-06T13:05:02Z,2023-07-05,2023-06-22,,male,Dwight,Evans,democrat,not-disclosed,house,,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2023/20023246.pdf,Subholding Of: PERSHING LLC
CVS Health Corp,CVS:US,buy,1K–15K,13.0,Dwight Evans bought $8000 of CVS Health Corp (CVS:US) on 2023-06-22. He filed the trade after 13 days.,2023-07-06T13:05:02Z,2023-07-05,2023-06-22,,male,Dwight,Evans,democrat,not-disclosed,house,,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2023/20023246.pdf,Subholding Of: PERSHING LLC
Kyndryl Holdings Inc,KD:US,buy,1K–15K,13.0,Dwight Evans bought $8000 of Kyndryl Holdings Inc (KD:US) on 2023-06-22. He filed the trade after 13 days.,2023-07-06T13:05:02Z,2023-07-05,2023-06-22,,male,Dwight,Evans,democrat,not-disclosed,house,,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2023/20023246.pdf,Subholding Of: PERSHING LLC
Sempra,SRE:US,buy,1K–15K,13.0,Dwight Evans bought $8000 of Sempra (SRE:US) on 2023-06-22. He filed the trade after 13 days.,2023-07-06T13:05:02Z,2023-07-05,2023-06-22,,male,Dwight,Evans,democrat,not-disclosed,house,,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2023/20023246.pdf,Subholding Of: PERSHING LLC
Activision Blizzard Inc,ATVI:US,sell,100K–250K,22.0,Seth Moulton sold $175000 of Activision Blizzard Inc (ATVI:US) on 2023-06-13. He filed the trade after 22 days.,2023-07-06T13:05:04Z,2023-07-05,2023-06-13,,male,Seth,Moulton,democrat,spouse,house,,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2023/20023219.pdf,Subholding OF: ETRADE Investment Account
AMERICAN EXPRESS NATIONAL BANK,3733Z:US,buy,250K–500K,49.0,Ann Wagner bought $375000 of AMERICAN EXPRESS NATIONAL BANK (3733Z:US) on 2023-05-18. She filed the trade after 49 days.,2023-07-07T13:05:02Z,2023-07-06,2023-05-18,,female,Ann,Wagner,republican,joint,house,,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2023/8219814.pdf,5-7 business days after trade
BMO HARRIS BANK NA,,buy,100K–250K,49.0,Ann Wagner bought $175000 of BMO HARRIS BANK NA on 2023-05-18. She filed the trade after 49 days.,2023-07-07T13:05:02Z,2023-07-06,2023-05-18,,female,Ann,Wagner,republican,joint,house,,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2023/8219814.pdf,5-7 business days after trade
BOW RIVER CAPITAL EVERGREEN FUND,EVERX:US,buy,100K–250K,35.0,Ann Wagner bought $175000 of BOW RIVER CAPITAL EVERGREEN FUND (EVERX:US) on 2023-06-01. She filed the trade after 35 days.,2023-07-07T13:05:02Z,2023-07-06,2023-06-01,,female,Ann,Wagner,republican,not-disclosed,house,,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2023/8219814.pdf,5-7 business days after trade
ORLANDO UTILITIES COMMISSION,,buy,100K–250K,16.0,Ann Wagner bought $175000 of ORLANDO UTILITIES COMMISSION on 2023-06-20. She filed the trade after 16 days.,2023-07-07T13:05:02Z,2023-07-06,2023-06-20,,female,Ann,Wagner,republican,joint,house,,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2023/8219814.pdf,5-7 business days after trade
SCHOOL DISTRICT OF PHILADELPHIA,,buy,15K–50K,8.0,Suzan DelBene bought $32500 of SCHOOL DISTRICT OF PHILADELPHIA on 2023-06-29. She filed the trade after 8 days.,2023-07-10T13:05:02Z,2023-07-07,2023-06-29,,female,Suzan,DelBene,democrat,joint,house,,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2023/20023238.pdf,
Duke Energy Corp,DUK:US,buy,1K–15K,17.0,Virginia Foxx bought $8000 of Duke Energy Corp (DUK:US) on 2023-06-20. She filed the trade after 17 days.,2023-07-10T13:05:03Z,2023-07-07,2023-06-20,,female,Virginia,Foxx,republican,joint,house,,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2023/20023237.pdf,Description: Bond dividend reinvestment
Vector Group Ltd,VGR:US,buy,1K–15K,7.0,Virginia Foxx bought $8000 of Vector Group Ltd (VGR:US) on 2023-06-30. She filed the trade after 7 days.,2023-07-10T13:05:03Z,2023-07-07,2023-06-30,,female,Virginia,Foxx,republican,joint,house,,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2023/20023237.pdf,
Alphabet Inc,GOOGL:US,buy,15K–50K,30.0,Jonathan Jackson bought $32500 of Alphabet Inc (GOOGL:US) on 2023-06-07. He filed the trade after 30 days.,2023-07-10T13:05:04Z,2023-07-07,2023-06-07,,male,Jonathan,Jackson,democrat,joint,house,,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2023/20023262.pdf,Subholding Of: Morgan Stanley Trust Account
DEERE \u0026 COMPANY,DE:US,sell,15K–50K,14.0,Jonathan Jackson sold $32500 of DEERE & COMPANY (DE:US) on 2023-06-23. He filed the trade after 14 days.,2023-07-10T13:05:04Z,2023-07-07,2023-06-23,,male,Jonathan,Jackson,democrat,joint,house,,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2023/20023262.pdf,Subholding Of: Morgan Stanley Trust Account
The Estee Lauder Cos Inc,EL:US,sell,15K–50K,30.0,Jonathan Jackson sold $32500 of The Estee Lauder Cos Inc (EL:US) on 2023-06-07. He filed the trade after 30 days.,2023-07-10T13:05:04Z,2023-07-07,2023-06-07,,male,Jonathan,Jackson,democrat,joint,house,,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2023/20023262.pdf,Subholding Of: Morgan Stanley Trust Account
Marriott International Inc,MAR:US,buy,15K–50K,31.0,Jonathan Jackson bought $32500 of Marriott International Inc (MAR:US) on 2023-06-06. He filed the trade after 31 days.,2023-07-10T13:05:04Z,2023-07-07,2023-06-06,,male,Jonathan,Jackson,democrat,joint,house,,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2023/20023262.pdf,Subholding Of: Morgan Stanley Trust Account
Regeneron Pharmaceuticals Inc,REGN:US,buy,15K–50K,14.0,Jonathan Jackson bought $32500 of Regeneron Pharmaceuticals Inc (REGN:US) on 2023-06-23. He filed the trade after 14 days.,2023-07-10T13:05:04Z,2023-07-07,2023-06-23,,male,Jonathan,Jackson,democrat,joint,house,,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2023/20023262.pdf,Subholding Of: Morgan Stanley Trust Account
salesforce.com Inc,CRM:US,buy,15K–50K,28.0,Jonathan Jackson bought $32500 of salesforce.com Inc (CRM:US) on 2023-06-09. He filed the trade after 28 days.,2023-07-10T13:05:04Z,2023-07-07,2023-06-09,,male,Jonathan,Jackson,democrat,joint,house,,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2023/20023262.pdf,Subholding Of: Morgan Stanley Trust Account
US TREASURY BILLS,,buy,50K–100K,4.0,Rudy Yakym bought $75000 of US TREASURY BILLS on 2023-07-05. He filed the trade after 4 days.,2023-07-10T13:05:05Z,2023-07-09,2023-07-05,,male,Rudolph,Yakym,republican,not-disclosed,house,,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2023/20023267.pdf,Subholding Of: Treasury Direct
US TREASURY BILLS,,buy,50K–100K,4.0,Rudy Yakym bought $75000 of US TREASURY BILLS on 2023-07-05. He filed the trade after 4 days.,2023-07-10T13:05:05Z,2023-07-09,2023-07-05,,male,Rudolph,Yakym,republican,not-disclosed,house,,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2023/20023267.pdf,Subholding Of: Treasury Direct
The Home Depot Inc,HD:US,buy,1K–15K,24.0,Lloyd Doggett bought $8000 of The Home Depot Inc (HD:US) on 2023-06-16. He filed the trade after 24 days.,2023-07-11T13:05:02Z,2023-07-10,2023-06-16,,male,Lloyd,Doggett,democrat,not-disclosed,house,,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2023/20023279.pdf,Description: Reinvest Shares
International Business Machines Corp,IBM:US,buy,1K–15K,27.0,Lloyd Doggett bought $8000 of International Business Machines Corp (IBM:US) on 2023-06-13. He filed the trade after 27 days.,2023-07-11T13:05:02Z,2023-07-10,2023-06-13,,male,Lloyd,Doggett,democrat,not-disclosed,house,,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2023/20023279.pdf,Description: Reinvest Shares
Johnson \u0026 Johnson,JNJ:US,buy,1K–15K,33.0,Lloyd Doggett bought $8000 of Johnson & Johnson (JNJ:US) on 2023-06-07. He filed the trade after 33 days.,2023-07-11T13:05:02Z,2023-07-10,2023-06-07,,male,Lloyd,Doggett,democrat,not-disclosed,house,,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2023/20023279.pdf,Description: Reinvest Shares
PPG Industries Inc,PPG:US,buy,1K–15K,27.0,Lloyd Doggett bought $8000 of PPG Industries Inc (PPG:US) on 2023-06-13. He filed the trade after 27 days.,2023-07-11T13:05:02Z,2023-07-10,2023-06-13,,male,Lloyd,Doggett,democrat,not-disclosed,house,,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2023/20023279.pdf,Description: Reinvest Shares
AbbVie Inc,ABBV:US,sell,1K–15K,15.0,Josh Gottheimer sold $8000 of AbbVie Inc (ABBV:US) on 2023-06-26. He filed the trade after 15 days.,2023-07-12T13:05:02Z,2023-07-11,2023-06-26,,male,Joshua,Gottheimer,democrat,joint,house,,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2023/20023257.pdf,Subholding Of: Morgan Stanley - Select UMA Account # 1
Adobe Inc,ADBE:US,buy,1K–15K,15.0,Josh Gottheimer bought $8000 of Adobe Inc (ADBE:US) on 2023-06-26. He filed the trade after 15 days.,2023-07-12T13:05:02Z,2023-07-11,2023-06-26,,male,Joshua,Gottheimer,democrat,joint,house,,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2023/20023257.pdf,Subholding Of: Morgan Stanley - Select UMA Account # 1
Advanced Micro Devices Inc,AMD:US,sell,1K–15K,19.0,Josh Gottheimer sold $8000 of Advanced Micro Devices Inc (AMD:US) on 2023-06-22. He filed the trade after 19 days.,2023-07-12T13:05:02Z,2023-07-11,2023-06-22,,male,Joshua,Gottheimer,democrat,joint,house,,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2023/20023257.pdf,Subholding Of: Morgan Stanley - Select UMA Account # 1
Alphabet Inc,GOOGL:US,sell,1K–15K,29.0,Josh Gottheimer sold $8000 of Alphabet Inc (GOOGL:US) on 2023-06-12. He filed the trade after 29 days.,2023-07-12T13:05:02Z,2023-07-11,2023-06-12,,male,Joshua,Gottheimer,democrat,joint,house,,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2023/20023257.pdf,Subholding Of: Morgan Stanley - Select UMA Account # 1
Amphenol Corp,APH:US,sell,1K–15K,19.0,Josh Gottheimer sold $8000 of Amphenol Corp (APH:US) on 2023-06-22. He filed the trade after 19 days.,2023-07-12T13:05:02Z,2023-07-11,2023-06-22,,male,Joshua,Gottheimer,democrat,joint,house,,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2023/20023257.pdf,Subholding Of: Morgan Stanley - Select UMA Account # 1
Apple Inc,AAPL:US,sell,1K–15K,25.0,Josh Gottheimer sold $8000 of Apple Inc (AAPL:US) on 2023-06-16. He filed the trade after 25 days.,2023-07-12T13:05:02Z,2023-07-11,2023-06-16,,male,Joshua,Gottheimer,democrat,joint,house,,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2023/20023257.pdf,Subholding Of: Morgan Stanley - Select UMA Account # 1
Apple Inc,AAPL:US,sell,1K–15K,19.0,Josh Gottheimer sold $8000 of Apple Inc (AAPL:US) on 2023-06-22. He filed the trade after 19 days.,2023-07-12T13:05:02Z,2023-07-11,2023-06-22,,male,Joshua,Gottheimer,democrat,joint,house,,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2023/20023257.pdf,Subholding Of: Morgan Stanley - Select UMA Account # 1
Artivion Inc,AORT:US,sell,1K–15K,28.0,Josh Gottheimer sold $8000 of Artivion Inc (AORT:US) on 2023-06-13. He filed the trade after 28 days.,2023-07-12T13:05:02Z,2023-07-11,2023-06-13,,male,Joshua,Gottheimer,democrat,joint,house,,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2023/20023257.pdf,Subholding Of: Morgan Stanley - Select UMA Account # 1
AutoZone Inc,AZO:US,sell,1K–15K,40.0,Josh Gottheimer sold $8000 of AutoZone Inc (AZO:US) on 2023-06-01. He filed the trade after 40 days.,2023-07-12T13:05:02Z,2023-07-11,2023-06-01,,male,Joshua,Gottheimer,democrat,joint,house,,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2023/20023257.pdf,Subholding Of: Morgan Stanley - Select UMA Account # 1
Broadcom Inc,AVGO:US,buy,1K–15K,15.0,Josh Gottheimer bought $8000 of Broadcom Inc (AVGO:US) on 2023-06-26. He filed the trade after 15 days.,2023-07-12T13:05:02Z,2023-07-11,2023-06-26,,male,Joshua,Gottheimer,democrat,joint,house,,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2023/20023257.pdf,Subholding Of: Morgan Stanley - Select UMA Account # 1
Schwab (Charles) Corp,SCHW:US,buy,1K–15K,25.0,Josh Gottheimer bought $8000 of Schwab (Charles) Corp (SCHW:US) on 2023-06-16. He filed the trade after 25 days.,2023-07-12T13:05:02Z,2023-07-11,2023-06-16,,male,Joshua,Gottheimer,democrat,joint,house,,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2023/20023257.pdf,Subholding Of: Morgan Stanley - Select UMA Account # 1
Schwab (Charles) Corp,SCHW:US,buy,1K–15K,29.0,Josh Gottheimer bought $8000 of Schwab (Charles) Corp (SCHW:US) on 2023-06-12. He filed the trade after 29 days.,2023-07-12T13:05:02Z,2023-07-11,2023-06-12,,male,Joshua,Gottheimer,democrat,joint,house,,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2023/20023257.pdf,Subholding Of: Morgan Stanley - Select UMA Account # 1
Dominion Energy Inc,D:US,sell,1K–15K,28.0,Josh Gottheimer sold $8000 of Dominion Energy Inc (D:US) on 2023-06-13. He filed the trade after 28 days.,2023-07-12T13:05:02Z,2023-07-11,2023-06-13,,male,Joshua,Gottheimer,democrat,joint,house,,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2023/20023257.pdf,Subholding Of: Morgan Stanley - Select UMA Account # 1
First Solar Inc,FSLR:US,sell,1K–15K,28.0,Josh Gottheimer sold $8000 of First Solar Inc (FSLR:US) on 2023-06-13. He filed the trade after 28 days.,2023-07-12T13:05:02Z,2023-07-11,2023-06-13,,male,Joshua,Gottheimer,democrat,joint,house,,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2023/20023257.pdf,Subholding Of: Morgan Stanley - Select UMA Account # 1
Freeport-McMoRan Inc,FCX:US,sell,1K–15K,26.0,Josh Gottheimer sold $8000 of Freeport-McMoRan Inc (FCX:US) on 2023-06-15. He filed the trade after 26 days.,2023-07-12T13:05:02Z,2023-07-11,2023-06-15,,male,Joshua,Gottheimer,democrat,joint,house,,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2023/20023257.pdf,Subholding Of: Morgan Stanley - Select UMA Account # 1
Haier Smart Home Co Ltd,600690:CH,sell,1K–15K,28.0,Josh Gottheimer sold $8000 of Haier Smart Home Co Ltd (600690:CH) on 2023-06-13. He filed the trade after 28 days.,2023-07-12T13:05:02Z,2023-07-11,2023-06-13,,male,Joshua,Gottheimer,democrat,joint,house,,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2023/20023257.pdf,Subholding Of: Morgan Stanley - Select UMA Account # 1 Description: ADR stock
Intuit Inc,INTU:US,sell,1K–15K,19.0,Josh Gottheimer sold $8000 of Intuit Inc (INTU:US) on 2023-06-22. He filed the trade after 19 days.,2023-07-12T13:05:02Z,2023-07-11,2023-06-22,,male,Joshua,Gottheimer,democrat,joint,house,,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2023/20023257.pdf,Subholding Of: Morgan Stanley - Select UMA Account # 1
Lowe's Cos Inc,LOW:US,sell,1K–15K,19.0,Josh Gottheimer sold $8000 of Lowe's Cos Inc (LOW:US) on 2023-06-22. He filed the trade after 19 days.,2023-07-12T13:05:02Z,2023-07-11,2023-06-22,,male,Joshua,Gottheimer,democrat,joint,house,,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2023/20023257.pdf,Subholding Of: Morgan Stanley - Select UMA Account # 1
Meta Platforms Inc,META:US,buy,1K–15K,15.0,Josh Gottheimer bought $8000 of Meta Platforms Inc (META:US) on 2023-06-26. He filed the trade after 15 days.,2023-07-12T13:05:02Z,2023-07-11,2023-06-26,,male,Joshua,Gottheimer,democrat,joint,house,,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2023/20023257.pdf,Subholding Of: Morgan Stanley - Select UMA Account # 1
Meta Platforms Inc,META:US,buy,1K–15K,29.0,Josh Gottheimer bought $8000 of Meta Platforms Inc (META:US) on 2023-06-12. He filed the trade after 29 days.,2023-07-12T13:05:02Z,2023-07-11,2023-06-12,,male,Joshua,Gottheimer,democrat,joint,house,,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2023/20023257.pdf,Subholding Of: Morgan Stanley - Select UMA Account # 1
Monster Beverage Corp,MNST:US,buy,1K–15K,15.0,Josh Gottheimer bought $8000 of Monster Beverage Corp (MNST:US) on 2023-06-26. He filed the trade after 15 days.,2023-07-12T13:05:02Z,2023-07-11,2023-06-26,,male,Joshua,Gottheimer,democrat,joint,house,,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2023/20023257.pdf,Subholding Of: Morgan Stanley - Select UMA Account # 1
Monster Beverage Corp,MNST:US,sell,1K–15K,35.0,Josh Gottheimer sold $8000 of Monster Beverage Corp (MNST:US) on 2023-06-06. He filed the trade after 35 days.,2023-07-12T13:05:02Z,2023-07-11,2023-06-06,,male,Joshua,Gottheimer,democrat,joint,house,,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2023/20023257.pdf,Subholding Of: Morgan Stanley - Select UMA Account # 1
Netflix Inc,NFLX:US,buy,1K–15K,35.0,Josh Gottheimer bought $8000 of Netflix Inc (NFLX:US) on 2023-06-06. He filed the trade after 35 days.,2023-07-12T13:05:02Z,2023-07-11,2023-06-06,,male,Joshua,Gottheimer,democrat,joint,house,,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2023/20023257.pdf,Subholding Of: Morgan Stanley - Select UMA Account # 1
NVIDIA Corporation,NVDA:US,sell,1K–15K,19.0,Josh Gottheimer sold $8000 of NVIDIA Corporation (NVDA:US) on 2023-06-22. He filed the trade after 19 days.,2023-07-12T13:05:02Z,2023-07-11,2023-06-22,,male,Joshua,Gottheimer,democrat,joint,house,,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2023/20023257.pdf,Subholding Of: Morgan Stanley - Select UMA Account # 1
Oracle Corp,ORCL:US,sell,1K–15K,19.0,Josh Gottheimer sold $8000 of Oracle Corp (ORCL:US) on 2023-06-22. He filed the trade after 19 days.,2023-07-12T13:05:02Z,2023-07-11,2023-06-22,,male,Joshua,Gottheimer,democrat,joint,house,,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2023/20023257.pdf,Subholding Of: Morgan Stanley - Select UMA Account # 1
